"order_key","order_id","order_status"
1193962,9772,"Shipped"
1193963,9774,"Shipped"
1193964,9785,"Shipped"
1193965,9786,"Shipped"
1193966,9792,"Shipped"
1193967,9796,"Shipped"
1193968,9798,"Shipped"
1193969,9812,"Shipped"
1193970,9817,"Shipped"
1193971,9823,"Shipped"
1193972,9833,"Shipped"
1193973,9845,"Shipped"
1193974,9859,"Shipped"
1193975,9868,"Shipped"
1193976,9875,"Shipped"
1193977,9888,"Shipped"
1193978,9889,"Shipped"
1193979,9890,"Shipped"
1193980,9901,"Shipped"
1193981,9908,"Shipped"
1193982,9924,"Shipped"
1193983,9934,"Shipped"
1193984,9938,"Shipped"
1193985,9954,"Shipped"
1193986,9955,"Shipped"
1193987,9956,"Shipped"
1193988,9959,"Shipped"
1193989,9960,"Shipped"
1193990,9972,"Shipped"
1193991,9974,"Shipped"
1193992,9976,"Shipped"
1193993,9983,"Shipped"
1193994,9991,"Shipped"
1193995,9992,"Shipped"
1193996,10013,"Shipped"
1193997,10014,"Shipped"
1193998,10015,"Shipped"
1193999,10017,"Shipped"
1194000,10023,"Shipped"
1194001,10024,"Shipped"
1194002,10026,"Shipped"
1194003,10030,"Shipped"
1194004,10046,"Shipped"
1194005,10063,"Shipped"
1194006,10065,"Shipped"
1194007,10068,"Shipped"
1194008,10070,"Shipped"
1194009,10085,"Shipped"
1194010,10113,"Shipped"
1194011,10121,"Shipped"
1194012,10127,"Shipped"
1194013,10142,"Shipped"
1194014,10144,"Shipped"
1194015,10150,"Shipped"
1194016,10163,"Shipped"
1194017,10168,"Shipped"
1194018,10179,"Shipped"
1194019,10187,"Shipped"
1194020,10202,"Shipped"
1194021,10204,"Shipped"
1194022,10210,"Shipped"
1194023,10211,"Shipped"
1194024,10212,"Shipped"
1194025,10217,"Shipped"
1194026,10220,"Shipped"
1194027,10231,"Shipped"
1194028,10233,"Shipped"
1194029,10238,"Shipped"
1194030,10261,"Shipped"
1194031,10275,"Shipped"
1194032,10284,"Shipped"
1194033,10298,"Shipped"
1194034,10308,"Shipped"
1194035,10310,"Shipped"
1194036,10329,"Shipped"
1194037,10333,"Shipped"
1194038,10334,"Shipped"
1194039,10342,"Shipped"
1194040,10344,"Shipped"
1194041,10350,"Shipped"
1194042,10354,"Shipped"
1194043,10359,"Shipped"
1194044,10360,"Shipped"
1194045,10361,"Shipped"
1194046,10387,"Shipped"
1194047,10404,"Shipped"
1194048,10422,"Shipped"
1194049,10423,"Shipped"
1194050,10425,"Shipped"
1194051,10428,"Shipped"
1194052,10431,"Shipped"
1194053,10444,"Shipped"
1194054,10445,"Shipped"
1194055,10455,"Shipped"
1194056,10468,"Shipped"
1194057,10469,"Shipped"
1194058,10473,"Shipped"
1194059,10477,"Shipped"
1194060,10482,"Shipped"
1194061,10486,"Shipped"
1194062,10490,"Shipped"
1194063,10500,"Shipped"
1194064,10508,"Shipped"
1194065,10516,"Shipped"
1194066,10518,"Shipped"
1194067,10529,"Shipped"
1194068,10530,"Shipped"
1194069,10532,"Shipped"
1194070,10556,"Shipped"
1194071,10559,"Shipped"
1194072,10561,"Shipped"
1194073,10562,"Shipped"
1194074,10572,"Shipped"
1194075,10574,"Shipped"
1194076,10583,"Shipped"
1194077,10606,"Shipped"
1194078,10616,"Shipped"
1194079,10633,"Shipped"
1194080,10634,"Shipped"
1194081,10643,"Shipped"
1194082,10652,"Shipped"
1194083,10656,"Shipped"
1194084,10659,"Shipped"
1194085,10662,"Shipped"
1194086,10665,"Shipped"
1194087,10676,"Shipped"
1194088,10678,"Shipped"
1194089,10680,"Shipped"
1194090,10684,"Shipped"
1194091,10703,"Shipped"
1194092,10708,"Shipped"
1194093,10718,"Shipped"
1194094,10726,"Shipped"
1194095,10735,"Shipped"
1194096,10742,"Shipped"
1194097,10750,"Shipped"
1194098,10752,"Shipped"
1194099,10757,"Shipped"
1194100,10759,"Shipped"
1194101,10760,"Shipped"
1194102,10766,"Shipped"
1194103,10775,"Shipped"
1194104,10789,"Shipped"
1194105,10790,"Shipped"
1194106,10794,"Shipped"
1194107,10795,"Shipped"
1194108,10796,"Shipped"
1194109,10799,"Shipped"
1194110,10809,"Shipped"
1194111,10810,"Shipped"
1194112,10811,"Shipped"
1194113,10812,"Shipped"
1194114,10826,"Shipped"
1194115,10836,"Shipped"
1194116,10844,"Shipped"
1194117,10850,"Shipped"
1194118,10851,"Shipped"
1194119,10853,"Shipped"
1194120,10859,"Shipped"
1194121,10860,"Shipped"
1194122,10863,"Shipped"
1194123,10883,"Shipped"
1194124,10884,"Shipped"
1194125,10892,"Shipped"
1194126,10901,"Shipped"
1194127,10906,"Shipped"
1194128,10909,"Shipped"
1194129,10914,"Shipped"
1194130,10924,"Shipped"
1194131,10930,"Shipped"
1194132,10936,"Shipped"
1194133,10940,"Shipped"
1194134,10944,"Shipped"
1194135,10949,"Shipped"
1194136,10960,"Shipped"
1194137,10964,"Shipped"
1194138,10965,"Shipped"
1194139,10968,"Shipped"
1194140,10982,"Shipped"
1194141,10984,"Shipped"
1194142,10999,"Shipped"
1194143,11010,"Shipped"
1194144,11012,"Shipped"
1194145,11016,"Shipped"
1194146,11040,"Shipped"
1194147,11042,"Shipped"
1194148,11046,"Shipped"
1194149,11058,"Shipped"
1194150,11059,"Shipped"
1194151,11065,"Shipped"
1194152,11066,"Shipped"
1194153,11067,"Shipped"
1194154,11070,"Shipped"
1194155,11072,"Shipped"
1194156,11073,"Shipped"
1194157,11076,"Shipped"
1194158,11095,"Shipped"
1194159,11124,"Shipped"
1194160,11129,"Shipped"
1194161,11134,"Shipped"
1194162,11136,"Shipped"
1194163,11143,"Shipped"
1194164,11146,"Shipped"
1194165,11157,"Shipped"
1194166,11165,"Shipped"
1194167,11173,"Shipped"
1194168,11176,"Shipped"
1194169,11185,"Shipped"
1194170,11199,"Shipped"
1194171,11205,"Shipped"
1194172,11207,"Shipped"
1194173,11221,"Shipped"
1194174,11225,"Shipped"
1194175,11232,"Shipped"
1194176,11241,"Shipped"
1194177,11248,"Shipped"
1194178,11255,"Shipped"
1194179,11264,"Shipped"
1194180,11271,"Shipped"
1194181,11273,"Shipped"
1194182,11275,"Shipped"
1194183,11276,"Shipped"
1194184,11278,"Shipped"
1194185,11282,"Shipped"
1194186,11285,"Shipped"
1194187,11290,"Shipped"
1194188,11295,"Shipped"
1194189,11300,"Shipped"
1194190,11302,"Shipped"
1194191,11308,"Shipped"
1194192,11320,"Shipped"
1194193,11322,"Shipped"
1194194,11323,"Shipped"
1194195,11337,"Shipped"
1194196,11348,"Shipped"
1194197,11352,"Shipped"
1194198,11365,"Shipped"
1194199,11368,"Shipped"
1194200,11375,"Shipped"
1194201,11377,"Shipped"
1194202,11381,"Shipped"
1194203,11387,"Shipped"
1194204,11388,"Shipped"
1194205,11393,"Shipped"
1194206,11401,"Shipped"
1194207,11408,"Shipped"
1194208,11415,"Shipped"
1194209,11421,"Shipped"
1194210,11426,"Shipped"
1194211,11428,"Shipped"
1194212,11434,"Shipped"
1194213,11445,"Shipped"
1194214,11464,"Shipped"
1194215,11466,"Shipped"
1194216,11482,"Shipped"
1194217,11485,"Shipped"
1194218,11486,"Shipped"
1194219,11516,"Shipped"
1194220,11518,"Shipped"
1194221,11519,"Shipped"
1194222,11523,"Shipped"
1194223,11538,"Shipped"
1194224,11548,"Shipped"
1194225,11558,"Shipped"
1194226,11598,"Shipped"
1194227,11604,"Shipped"
1194228,11609,"Shipped"
1194229,11626,"Shipped"
1194230,11627,"Shipped"
1194231,11635,"Shipped"
1194232,11638,"Shipped"
1194233,11643,"Shipped"
1194234,11644,"Shipped"
1194235,11645,"Shipped"
1194236,11648,"Shipped"
1194237,11656,"Shipped"
1194238,11662,"Shipped"
1194239,11677,"Shipped"
1194240,11678,"Shipped"
1194241,11681,"Shipped"
1194242,11683,"Shipped"
1194243,11684,"Shipped"
1194244,11685,"Shipped"
1194245,11693,"Shipped"
1194246,11702,"Shipped"
1194247,11703,"Shipped"
1194248,11714,"Shipped"
1194249,11721,"Shipped"
1194250,11740,"Shipped"
1194251,11752,"Shipped"
1194252,11753,"Shipped"
1194253,11760,"Shipped"
1194254,11768,"Shipped"
1194255,11770,"Shipped"
1194256,11772,"Shipped"
1194257,11773,"Shipped"
1194258,11774,"Shipped"
1194259,11775,"Shipped"
1194260,11781,"Shipped"
1194261,11791,"Shipped"
1194262,11808,"Shipped"
1194263,11810,"Shipped"
1194264,11817,"Shipped"
1194265,11819,"Shipped"
1194266,11829,"Shipped"
1194267,11834,"Shipped"
1194268,11852,"Shipped"
1194269,11853,"Shipped"
1194270,11860,"Shipped"
1194271,11871,"Shipped"
1194272,11875,"Shipped"
1194273,11876,"Shipped"
1194274,11879,"Shipped"
1194275,11880,"Shipped"
1194276,11881,"Shipped"
1194277,11883,"Shipped"
1194278,11884,"Shipped"
1194279,11885,"Shipped"
1194280,11893,"Shipped"
1194281,11895,"Shipped"
1194282,11900,"Shipped"
1194283,11907,"Shipped"
1194284,11911,"Shipped"
1194285,11912,"Shipped"
1194286,11917,"Shipped"
1194287,11923,"Shipped"
1194288,11924,"Shipped"
1194289,11926,"Shipped"
1194290,11929,"Shipped"
1194291,11941,"Shipped"
1194292,11942,"Shipped"
1194293,11944,"Shipped"
1194294,11948,"Shipped"
1194295,11954,"Shipped"
1194296,11960,"Shipped"
1194297,11981,"Shipped"
1194298,11989,"Shipped"
1194299,12002,"Shipped"
1194300,12007,"Shipped"
1194301,12014,"Shipped"
1194302,12015,"Shipped"
1194303,12018,"Shipped"
1194304,12035,"Shipped"
1194305,12043,"Shipped"
1194306,12055,"Shipped"
1194307,12066,"Shipped"
1194308,12072,"Shipped"
1194309,12083,"Shipped"
1194310,12090,"Shipped"
1194311,12098,"Shipped"
1194312,12102,"Shipped"
1194313,12115,"Shipped"
1194314,12122,"Shipped"
1194315,12125,"Shipped"
1194316,12128,"Shipped"
1194317,12136,"Shipped"
1194318,12148,"Shipped"
1194319,12149,"Shipped"
1194320,12154,"Shipped"
1194321,12164,"Shipped"
1194322,12170,"Shipped"
1194323,12188,"Shipped"
1194324,12200,"Shipped"
1194325,12217,"Shipped"
1194326,12218,"Shipped"
1194327,12229,"Shipped"
1194328,12241,"Shipped"
1194329,12256,"Shipped"
1194330,12257,"Shipped"
1194331,12264,"Shipped"
1194332,12266,"Shipped"
1194333,12270,"Shipped"
1194334,12276,"Shipped"
1194335,12289,"Shipped"
1194336,12296,"Shipped"
1194337,12298,"Shipped"
1194338,12299,"Shipped"
1194339,12300,"Shipped"
1194340,12304,"Shipped"
1194341,12311,"Shipped"
1194342,12312,"Shipped"
1194343,12314,"Shipped"
1194344,12323,"Shipped"
1194345,12330,"Shipped"
1194346,12341,"Shipped"
1194347,12342,"Shipped"
1194348,12346,"Shipped"
1194349,12365,"Shipped"
1194350,12381,"Shipped"
1194351,12382,"Shipped"
1194352,12388,"Shipped"
1194353,12390,"Shipped"
1194354,12418,"Shipped"
1194355,12424,"Shipped"
1194356,12427,"Shipped"
1194357,12429,"Shipped"
1194358,12430,"Shipped"
1194359,12434,"Shipped"
1194360,12440,"Shipped"
1194361,12469,"Shipped"
1194362,12479,"Shipped"
1194363,12486,"Shipped"
1194364,12491,"Shipped"
1194365,12504,"Shipped"
1194366,12517,"Shipped"
1194367,12518,"Shipped"
1194368,12519,"Shipped"
1194369,12529,"Shipped"
1194370,12536,"Shipped"
1194371,12549,"Shipped"
1194372,12586,"Shipped"
1194373,12620,"Shipped"
1194374,12622,"Shipped"
1194375,12629,"Shipped"
1194376,12630,"Shipped"
1194377,12633,"Shipped"
1194378,12634,"Shipped"
1194379,12635,"Shipped"
1194380,12642,"Shipped"
1194381,12646,"Shipped"
1194382,12663,"Shipped"
1194383,12671,"Shipped"
1194384,12676,"Shipped"
1194385,12687,"Shipped"
1194386,12709,"Shipped"
1194387,12715,"Shipped"
1194388,12716,"Shipped"
1194389,12722,"Shipped"
1194390,12725,"Shipped"
1194391,12727,"Shipped"
1194392,12729,"Shipped"
1194393,12734,"Shipped"
1194394,12742,"Shipped"
1194395,12744,"Shipped"
1194396,12749,"Shipped"
1194397,12760,"Shipped"
1194398,12763,"Shipped"
1194399,12795,"Shipped"
1194400,12797,"Shipped"
1194401,12811,"Shipped"
1194402,12812,"Shipped"
1194403,12813,"Shipped"
1194404,12820,"Shipped"
1194405,12830,"Shipped"
1194406,12831,"Shipped"
1194407,12832,"Shipped"
1194408,12837,"Shipped"
1194409,12838,"Shipped"
1194410,12839,"Shipped"
1194411,12846,"Shipped"
1194412,12848,"Shipped"
1194413,12849,"Shipped"
1194414,12852,"Shipped"
1194415,12853,"Shipped"
1194416,12856,"Shipped"
1194417,12860,"Shipped"
1194418,12861,"Shipped"
1194419,12862,"Shipped"
1194420,12865,"Shipped"
1194421,12874,"Shipped"
1194422,12883,"Shipped"
1194423,12886,"Shipped"
1194424,12888,"Shipped"
1194425,12891,"Shipped"
1194426,12898,"Shipped"
1194427,12899,"Shipped"
1194428,12900,"Shipped"
1194429,12903,"Shipped"
1194430,12907,"Shipped"
1194431,12908,"Shipped"
1194432,12937,"Shipped"
1194433,12947,"Shipped"
1194434,12959,"Shipped"
1194435,12973,"Shipped"
1194436,12981,"Shipped"
1194437,12982,"Shipped"
1194438,12988,"Shipped"
1194439,13001,"Shipped"
1194440,13015,"Shipped"
1194441,13016,"Shipped"
1194442,13018,"Shipped"
1194443,13038,"Shipped"
1194444,13049,"Shipped"
1194445,13056,"Shipped"
1194446,13057,"Shipped"
1194447,13066,"Shipped"
1194448,13068,"Shipped"
1194449,13069,"Shipped"
1194450,13073,"Shipped"
1194451,13093,"Shipped"
1194452,13096,"Shipped"
1194453,13097,"Shipped"
1194454,13098,"Shipped"
1194455,13099,"Shipped"
1194456,13112,"Shipped"
1194457,13116,"Shipped"
1194458,13124,"Shipped"
1194459,13130,"Shipped"
1194460,13132,"Shipped"
1194461,13146,"Shipped"
1194462,13150,"Shipped"
1194463,13160,"Shipped"
1194464,13161,"Shipped"
1194465,13166,"Shipped"
1194466,13184,"Shipped"
1194467,13189,"Shipped"
1194468,13194,"Shipped"
1194469,13216,"Shipped"
1194470,13217,"Shipped"
1194471,13223,"Shipped"
1194472,13263,"Shipped"
1194473,13270,"Shipped"
1194474,13280,"Shipped"
1194475,13293,"Shipped"
1194476,13303,"Shipped"
1194477,13304,"Shipped"
1194478,13306,"Shipped"
1194479,13317,"Shipped"
1194480,13322,"Shipped"
1194481,13333,"Shipped"
1194482,13334,"Shipped"
1194483,13337,"Shipped"
1194484,13347,"Shipped"
1194485,13360,"Shipped"
1194486,13362,"Shipped"
1194487,13372,"Shipped"
1194488,13373,"Shipped"
1194489,13376,"Shipped"
1194490,13382,"Shipped"
1194491,13383,"Shipped"
1194492,13390,"Shipped"
1194493,13393,"Shipped"
1194494,13396,"Shipped"
1194495,13401,"Shipped"
1194496,13417,"Shipped"
1194497,13418,"Shipped"
1194498,13420,"Shipped"
1194499,13424,"Shipped"
1194500,13430,"Shipped"
1194501,13437,"Shipped"
1194502,13438,"Shipped"
1194503,13443,"Shipped"
1194504,13454,"Shipped"
1194505,13458,"Shipped"
1194506,13460,"Shipped"
1194507,13461,"Shipped"
1194508,13473,"Shipped"
1194509,13480,"Shipped"
1194510,13485,"Shipped"
1194511,13499,"Shipped"
1194512,13505,"Shipped"
1194513,13519,"Shipped"
1194514,13525,"Shipped"
1194515,13526,"Shipped"
1194516,13529,"Shipped"
1194517,13531,"Shipped"
1194518,13538,"Shipped"
1194519,13539,"Shipped"
1194520,13541,"Shipped"
1194521,13550,"Shipped"
1194522,13557,"Shipped"
1194523,13558,"Shipped"
1194524,13570,"Shipped"
1194525,13584,"Shipped"
1194526,13585,"Shipped"
1194527,13607,"Shipped"
1194528,13610,"Shipped"
1194529,13624,"Shipped"
1194530,13625,"Shipped"
1194531,13627,"Shipped"
1194532,13629,"Shipped"
1194533,13649,"Shipped"
1194534,13670,"Shipped"
1194535,13672,"Shipped"
1194536,13680,"Shipped"
1194537,13694,"Shipped"
1194538,13695,"Shipped"
1194539,13726,"Shipped"
1194540,13727,"Shipped"
1194541,13729,"Shipped"
1194542,13730,"Shipped"
1194543,13740,"Shipped"
1194544,13742,"Shipped"
1194545,13787,"Shipped"
1194546,13788,"Shipped"
1194547,13792,"Shipped"
1194548,13815,"Shipped"
1194549,13823,"Shipped"
1194550,13825,"Shipped"
1194551,13828,"Shipped"
1194552,13831,"Shipped"
1194553,13846,"Shipped"
1194554,13855,"Shipped"
1194555,13857,"Shipped"
1194556,13862,"Shipped"
1194557,13872,"Shipped"
1194558,13873,"Shipped"
1194559,13879,"Shipped"
1194560,13894,"Shipped"
1194561,13895,"Shipped"
1194562,13908,"Shipped"
1194563,13922,"Shipped"
1194564,13956,"Shipped"
1194565,13960,"Shipped"
1194566,13964,"Shipped"
1194567,13980,"Shipped"
1194568,13986,"Shipped"
1194569,13987,"Shipped"
1194570,13988,"Shipped"
1194571,13990,"Shipped"
1194572,14003,"Shipped"
1194573,14004,"Shipped"
1194574,14011,"Shipped"
1194575,14013,"Shipped"
1194576,14023,"Shipped"
1194577,14024,"Shipped"
1194578,14056,"Shipped"
1194579,14066,"Shipped"
1194580,14071,"Shipped"
1194581,14072,"Shipped"
1194582,14074,"Shipped"
1194583,14095,"Shipped"
1194584,14099,"Shipped"
1194585,14101,"Shipped"
1194586,14105,"Shipped"
1194587,14107,"Shipped"
1194588,14108,"Shipped"
1194589,14119,"Shipped"
1194590,14124,"Shipped"
1194591,14129,"Shipped"
1194592,14134,"Shipped"
1194593,14150,"Shipped"
1194594,14160,"Shipped"
1194595,14163,"Shipped"
1194596,14172,"Shipped"
1194597,14179,"Shipped"
1194598,14186,"Shipped"
1194599,14188,"Shipped"
1194600,14189,"Shipped"
1194601,14192,"Shipped"
1194602,14194,"Shipped"
1194603,14195,"Shipped"
1194604,14201,"Shipped"
1194605,14203,"Shipped"
1194606,14219,"Shipped"
1194607,14220,"Shipped"
1194608,14225,"Shipped"
1194609,14231,"Shipped"
1194610,14237,"Shipped"
1194611,14245,"Shipped"
1194612,14258,"Shipped"
1194613,14261,"Shipped"
1194614,14262,"Shipped"
1194615,14277,"Shipped"
1194616,14285,"Shipped"
1194617,14326,"Shipped"
1194618,14329,"Shipped"
1194619,14330,"Shipped"
1194620,14333,"Shipped"
1194621,14341,"Shipped"
1194622,14349,"Shipped"
1194623,14361,"Shipped"
1194624,14366,"Shipped"
1194625,14377,"Shipped"
1194626,14378,"Shipped"
1194627,14380,"Shipped"
1194628,14381,"Shipped"
1194629,14383,"Shipped"
1194630,14385,"Shipped"
1194631,14397,"Shipped"
1194632,14403,"Shipped"
1194633,14404,"Shipped"
1194634,14406,"Shipped"
1194635,14423,"Shipped"
1194636,14428,"Shipped"
1194637,14433,"Shipped"
1194638,14437,"Shipped"
1194639,14442,"Shipped"
1194640,14448,"Shipped"
1194641,14449,"Shipped"
1194642,14451,"Shipped"
1194643,14458,"Shipped"
1194644,14459,"Shipped"
1194645,14460,"Shipped"
1194646,14465,"Shipped"
1194647,14473,"Shipped"
1194648,14476,"Shipped"
1194649,14477,"Shipped"
1194650,14484,"Shipped"
1194651,14487,"Shipped"
1194652,14495,"Shipped"
1194653,14508,"Shipped"
1194654,14511,"Shipped"
1194655,14520,"Shipped"
1194656,14522,"Shipped"
1194657,14533,"Shipped"
1194658,14554,"Shipped"
1194659,14556,"Shipped"
1194660,14562,"Shipped"
1194661,14564,"Shipped"
1194662,14565,"Shipped"
1194663,14569,"Shipped"
1194664,14572,"Shipped"
1194665,14576,"Shipped"
1194666,14589,"Shipped"
1194667,14595,"Shipped"
1194668,14601,"Shipped"
1194669,14609,"Shipped"
1194670,14610,"Shipped"
1194671,14615,"Shipped"
1194672,14616,"Shipped"
1194673,14620,"Shipped"
1194674,14630,"Shipped"
1194675,14642,"Shipped"
1194676,14647,"Shipped"
1194677,14648,"Shipped"
1194678,14652,"Shipped"
1194679,14659,"Shipped"
1194680,14668,"Shipped"
1194681,14680,"Shipped"
1194682,14684,"Shipped"
1194683,14688,"Shipped"
1194684,14697,"Shipped"
1194685,14705,"Shipped"
1194686,14725,"Shipped"
1194687,14729,"Shipped"
1194688,14737,"Shipped"
1194689,14743,"Shipped"
1194690,14745,"Shipped"
1194691,14754,"Shipped"
1194692,14759,"Shipped"
1194693,14774,"Shipped"
1194694,14775,"Shipped"
1194695,14779,"Shipped"
1194696,14788,"Shipped"
1194697,14797,"Shipped"
1194698,14802,"Shipped"
1194699,14804,"Shipped"
1194700,14809,"Shipped"
1194701,14810,"Shipped"
1194702,14822,"Shipped"
1194703,14823,"Shipped"
1194704,14826,"Shipped"
1194705,14831,"Shipped"
1194706,14843,"Shipped"
1194707,14851,"Shipped"
1194708,14863,"Shipped"
1194709,14867,"Shipped"
1194710,14874,"Shipped"
1194711,14889,"Shipped"
1194712,14890,"Shipped"
1194713,14897,"Shipped"
1194714,14908,"Shipped"
1194715,14912,"Shipped"
1194716,14918,"Shipped"
1194717,14921,"Shipped"
1194718,14934,"Shipped"
1194719,14975,"Shipped"
1194720,14991,"Shipped"
1194721,14992,"Shipped"
1194722,14996,"Shipped"
1194723,15002,"Shipped"
1194724,15005,"Shipped"
1194725,15006,"Shipped"
1194726,15017,"Shipped"
1194727,15018,"Shipped"
1194728,15029,"Shipped"
1194729,15030,"Shipped"
1194730,15034,"Shipped"
1194731,15053,"Shipped"
1194732,15054,"Shipped"
1194733,15057,"Shipped"
1194734,15061,"Shipped"
1194735,15076,"Shipped"
1194736,15083,"Shipped"
1194737,15085,"Shipped"
1194738,15122,"Shipped"
1194739,15124,"Shipped"
1194740,15125,"Shipped"
1194741,15134,"Shipped"
1194742,15146,"Shipped"
1194743,15154,"Shipped"
1194744,15155,"Shipped"
1194745,15159,"Shipped"
1194746,15164,"Shipped"
1194747,15171,"Shipped"
1194748,15172,"Shipped"
1194749,15175,"Shipped"
1194750,15180,"Shipped"
1194751,15191,"Shipped"
1194752,15193,"Shipped"
1194753,15208,"Shipped"
1194754,15222,"Shipped"
1194755,15223,"Shipped"
1194756,15233,"Shipped"
1194757,15257,"Shipped"
1194758,15260,"Shipped"
1194759,15262,"Shipped"
1194760,15263,"Shipped"
1194761,15271,"Shipped"
1194762,15281,"Shipped"
1194763,15290,"Shipped"
1194764,15308,"Shipped"
1194765,15311,"Shipped"
1194766,15316,"Shipped"
1194767,15318,"Shipped"
1194768,15319,"Shipped"
1194769,15320,"Shipped"
1194770,15332,"Shipped"
1194771,15341,"Shipped"
1194772,15342,"Shipped"
1194773,15344,"Shipped"
1194774,15345,"Shipped"
1194775,15349,"Shipped"
1194776,15351,"Shipped"
1194777,15354,"Shipped"
1194778,15355,"Shipped"
1194779,15368,"Shipped"
1194780,15373,"Shipped"
1194781,15374,"Shipped"
1194782,15376,"Shipped"
1194783,15377,"Shipped"
1194784,15379,"Shipped"
1194785,15380,"Shipped"
1194786,15385,"Shipped"
1194787,15388,"Shipped"
1194788,15391,"Shipped"
1194789,15395,"Shipped"
1194790,15397,"Shipped"
1194791,15406,"Shipped"
1194792,15407,"Shipped"
1194793,15413,"Shipped"
1194794,15416,"Shipped"
1194795,15426,"Shipped"
1194796,15429,"Shipped"
1194797,15430,"Shipped"
1194798,15434,"Shipped"
1194799,15441,"Shipped"
1194800,15447,"Shipped"
1194801,15448,"Shipped"
1194802,15453,"Shipped"
1194803,15471,"Shipped"
1194804,15481,"Shipped"
1194805,15484,"Shipped"
1194806,15492,"Shipped"
1194807,15495,"Shipped"
1194808,15498,"Shipped"
1194809,15528,"Shipped"
1194810,15540,"Shipped"
1194811,15551,"Shipped"
1194812,15567,"Shipped"
1194813,15573,"Shipped"
1194814,15575,"Shipped"
1194815,15586,"Shipped"
1194816,15590,"Shipped"
1194817,15591,"Shipped"
1194818,15598,"Shipped"
1194819,15602,"Shipped"
1194820,15611,"Shipped"
1194821,15617,"Shipped"
1194822,15624,"Shipped"
1194823,15642,"Shipped"
1194824,15648,"Shipped"
1194825,15649,"Shipped"
1194826,15657,"Shipped"
1194827,15668,"Shipped"
1194828,15683,"Shipped"
1194829,15684,"Shipped"
1194830,15686,"Shipped"
1194831,15704,"Shipped"
1194832,15705,"Shipped"
1194833,15706,"Shipped"
1194834,15707,"Shipped"
1194835,15709,"Shipped"
1194836,15713,"Shipped"
1194837,15720,"Shipped"
1194838,15723,"Shipped"
1194839,15732,"Shipped"
1194840,15746,"Shipped"
1194841,15750,"Shipped"
1194842,15755,"Shipped"
1194843,15757,"Shipped"
1194844,15760,"Shipped"
1194845,15776,"Shipped"
1194846,15780,"Shipped"
1194847,15781,"Shipped"
1194848,15784,"Shipped"
1194849,15792,"Shipped"
1194850,15793,"Shipped"
1194851,15799,"Shipped"
1194852,15818,"Shipped"
1194853,15820,"Shipped"
1194854,15831,"Shipped"
1194855,15834,"Shipped"
1194856,15847,"Shipped"
1194857,15862,"Shipped"
1194858,15869,"Shipped"
1194859,15871,"Shipped"
1194860,15880,"Shipped"
1194861,15891,"Shipped"
1194862,15892,"Shipped"
1194863,15897,"Shipped"
1194864,15912,"Shipped"
1194865,15920,"Shipped"
1194866,15931,"Shipped"
1194867,15934,"Shipped"
1194868,15940,"Shipped"
1194869,15951,"Shipped"
1194870,15956,"Shipped"
1194871,15964,"Shipped"
1194872,15966,"Shipped"
1194873,15967,"Shipped"
1194874,15980,"Shipped"
1194875,15981,"Shipped"
1194876,15986,"Shipped"
1194877,15987,"Shipped"
1194878,15988,"Shipped"
1194879,15994,"Shipped"
1194880,16013,"Shipped"
1194881,16032,"Shipped"
1194882,16043,"Shipped"
1194883,16045,"Shipped"
1194884,16047,"Shipped"
1194885,16064,"Shipped"
1194886,16065,"Shipped"
1194887,16070,"Shipped"
1194888,16083,"Shipped"
1194889,16094,"Shipped"
1194890,16110,"Shipped"
1194891,16112,"Shipped"
1194892,16120,"Shipped"
1194893,16124,"Shipped"
1194894,16125,"Shipped"
1194895,16128,"Shipped"
1194896,16129,"Shipped"
1194897,16137,"Shipped"
1194898,16138,"Shipped"
1194899,16143,"Shipped"
1194900,16148,"Shipped"
1194901,16150,"Shipped"
1194902,16163,"Shipped"
1194903,16164,"Shipped"
1194904,16182,"Shipped"
1194905,16194,"Shipped"
1194906,16199,"Shipped"
1194907,16202,"Shipped"
1194908,16203,"Shipped"
1194909,16208,"Shipped"
1194910,16211,"Shipped"
1194911,16213,"Shipped"
1194912,16234,"Shipped"
1194913,16237,"Shipped"
1194914,16256,"Shipped"
1194915,16258,"Shipped"
1194916,16259,"Shipped"
1194917,16260,"Shipped"
1194918,16265,"Shipped"
1194919,16285,"Shipped"
1194920,16292,"Shipped"
1194921,16293,"Shipped"
1194922,16294,"Shipped"
1194923,16299,"Shipped"
1194924,16336,"Shipped"
1194925,16340,"Shipped"
1194926,16356,"Shipped"
1194927,16365,"Shipped"
1194928,16366,"Shipped"
1194929,16380,"Shipped"
1194930,16382,"Shipped"
1194931,16403,"Shipped"
1194932,16409,"Shipped"
1194933,16416,"Shipped"
1194934,16430,"Shipped"
1194935,16432,"Shipped"
1194936,16434,"Shipped"
1194937,16437,"Shipped"
1194938,16439,"Shipped"
1194939,16441,"Shipped"
1194940,16444,"Shipped"
1194941,16449,"Shipped"
1194942,16451,"Shipped"
1194943,16455,"Shipped"
1194944,16457,"Shipped"
1194945,16466,"Shipped"
1194946,16470,"Shipped"
1194947,16471,"Shipped"
1194948,16486,"Shipped"
1194949,16490,"Shipped"
1194950,16496,"Shipped"
1194951,16497,"Shipped"
1194952,16500,"Shipped"
1194953,16501,"Shipped"
1194954,16506,"Shipped"
1194955,16528,"Shipped"
1194956,16542,"Shipped"
1194957,16550,"Shipped"
1194958,16553,"Shipped"
1194959,16570,"Shipped"
1194960,16584,"Shipped"
